TT	WAIT_CLASS	EVENT_	SQL_OPNAME	SQL_PLAN_OPERATION	SQL_PLAN_OPTIONS	SQL_ID	CNT
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	74usucyxwxxwf	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	cmz0b53826d5k	1
17/12/2020 7:09:00	Other	PGA memory operation	SELECT	HASH JOIN	EMPTY	5m0ybfzxvqs5k	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	gs9m4a0h708wz	10
17/12/2020 7:09:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	aqr0c161z3tsn	1
17/12/2020 7:09:00	ONCPU	ONCPU	DELETE	NESTED LOOPS	EMPTY	64p10d4t8hhsj	2
17/12/2020 7:09:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	586sgkj0s25aw	1
17/12/2020 7:09:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	33p67qc8u0vm2	1
17/12/2020 7:09:00	ONCPU	ONCPU	INSERT	LOAD TABLE CONVENTIONAL	EMPTY	7sph7ycw3dudf	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	24f0y34z34sny	1
17/12/2020 7:09:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	bvuk2c14s6b96	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	2yr5hb3u7uvmq	1
17/12/2020 7:09:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	63gvy6ty3zsk0	1
17/12/2020 7:09:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	3dhajfhjf1br6	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	acbfqhd2knq6v	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	d0w5h2z4hgax8	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	FIXED TABLE	FIXED INDEX	22356bkgsdcnh	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	fszhkgu4yhz5h	1
17/12/2020 7:09:00	ONCPU	ONCPU	INSERT	INDEX	RANGE SCAN	bb46rzh6jfqxa	6
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	1pyvzz71xspk9	8
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	52ddfuvbtac60	2
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	bmypn29wt6wfw	53
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	a9u9g8x5p4cu7	1
17/12/2020 7:09:00	User I/O	db file sequential read	SELECT	FOR UPDATE	EMPTY	3qnghhrz9njv8	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	1vtszmpv62hrr	1
17/12/2020 7:09:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	5h7x3zk0sy61s	3
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	9k7ugcsxztbnt	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	94mvp9u9mzwmc	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	FILTER	EMPTY	9ac7scq121506	3
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	8a6ywq40wbj16	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	3qbd0bhsc7x95	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	abb8t7m6x6mb0	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	3mt65rd1t99qf	1
17/12/2020 7:09:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	4r5t81sanscac	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	gtahxt8jana07	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	3kqyvju2udwad	1
17/12/2020 7:09:00	System I/O	log file parallel write	EMPTY	EMPTY	EMPTY		103
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	f4u4s8d5kuk56	3
17/12/2020 7:09:00	User I/O	db file sequential read	SELECT	FOR UPDATE	EMPTY	d44mr6xk59667	11
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	5awu6gsx3na1a	4
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	PARTITION HASH	ALL	112kufssgz0ys	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	cgygh3k21vvht	44
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	cs9jt4fxg626f	2
17/12/2020 7:09:00	ONCPU	ONCPU	INSERT	LOAD TABLE CONVENTIONAL	EMPTY	bb46rzh6jfqxa	1
17/12/2020 7:09:00	Commit	log file sync	EMPTY	EMPTY	EMPTY		21
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	bsax1x79zfr4g	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	2fjn26dctx7v6	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	76gjkcz0z1tts	3
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	2f4j1mkmp28ys	4
17/12/2020 7:09:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	66qsdsv1cwc0z	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	3694ar7k3sd88	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	PARTITION HASH	ALL	9ac7scq121506	5
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	FILTER	EMPTY	112kufssgz0ys	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	1kc71ckqh7y80	5
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	cf6s09j9wh7jm	5
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	FULL SCAN	b4bd37j1wq53g	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	2djnvq8mj26fn	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	bgz04g6qmwkzm	1
17/12/2020 7:09:00	User I/O	db file sequential read	PL/SQL EXECUTE	EMPTY	EMPTY	1z0chyxv1z5fj	2
17/12/2020 7:09:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	fdmwzy3g8vxx4	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	PARTITION HASH	ITERATOR	cqrubw5y9w9sn	2
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	FULL SCAN	fv4x5k3bncdx7	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	8a6ywq40wbj16	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	d6t02wrs5d682	1
17/12/2020 7:09:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	a1mq1xxq4jqfx	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	PARTITION HASH	SINGLE	74vmk2whtg2sb	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	ap62n07h4asfb	1
17/12/2020 7:09:00	Application	enq: TX - row lock contention	SELECT	FOR UPDATE	EMPTY	0vst029669k3a	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	cdprwm9dxwvcx	468
17/12/2020 7:09:00	ONCPU	ONCPU	DELETE	TABLE ACCESS	BY INDEX ROWID	64p10d4t8hhsj	7
17/12/2020 7:09:00	ONCPU	ONCPU	EMPTY	EMPTY	EMPTY		46
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	9ac7scq121506	16
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	1r9b7fm4a5umw	18
17/12/2020 7:09:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	5msu2vy7bakxb	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	fgg0su12atubs	6
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	9x2bd1ag1ug53	5
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	275myz015ykv6	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	7m7dkn9c0mumd	4
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	f0k0maumshf7b	2
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	FOR UPDATE	EMPTY	d44mr6xk59667	6
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	99z50f8yj5chz	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	1kc71ckqh7y80	6
17/12/2020 7:09:00	ONCPU	ONCPU	DELETE	DELETE	EMPTY	cg1j28mh9sn83	2
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	7dd1yy6c3pqpb	8
17/12/2020 7:09:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	95xjfy6tkhv39	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	2jfqzrxhrm93b	1
17/12/2020 7:09:00	ONCPU	ONCPU	UPDATE	EMPTY	EMPTY	d7mpvb1nr0bmb	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	1pyvzz71xspk9	3
17/12/2020 7:09:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	94vs02fcu9bsp	2
17/12/2020 7:09:00	Other	LGWR all worker groups	EMPTY	EMPTY	EMPTY		4
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	7vz3g9zf47vqf	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	0u6hh1zmxzd7p	3
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	0wtjkqrngc6rm	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	cmz0b53826d5k	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	96xp7z81pjydp	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	1myux2zzgsnfn	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	3sz3gkzb0qpvu	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	853fy1ypsnfsz	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	8n63vw6aba8rg	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	0rduu09wfqpnx	2
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	2jfqzrxhrm93b	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	d9kzg6t4w2zz2	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	ga06h8wqcytf5	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	36000zgyxk68d	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	WINDOW	SORT	6kwaqy1smwdhk	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	a4hb79tdn3pb8	1
17/12/2020 7:09:00	Concurrency	cursor: pin S	INSERT	EMPTY	EMPTY	7sph7ycw3dudf	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	82r5a92wvk60t	1
17/12/2020 7:09:00	User I/O	direct path write temp	PL/SQL EXECUTE	EMPTY	EMPTY	7dd1yy6c3pqpb	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	f0vrfqxm7db73	1
17/12/2020 7:09:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	g280xds40b3bx	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	8msshpgqhd06z	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	1w01jm57wkgp6	1
17/12/2020 7:09:00	User I/O	direct path write	PL/SQL EXECUTE	EMPTY	EMPTY	96xp7z81pjydp	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	673vhw0ja10vt	3
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	bszn54psu1d63	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	HASH JOIN	OUTER	fgg0su12atubs	3
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	b4bd37j1wq53g	3
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	0fg9ya7wfpt1h	1
17/12/2020 7:09:00	User I/O	db file sequential read	INSERT	EMPTY	EMPTY	9zvc158pftppj	5
17/12/2020 7:09:00	User I/O	direct path write temp	PL/SQL EXECUTE	EMPTY	EMPTY	8hx5p0uxzubnq	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	a828qc5am3q74	1
17/12/2020 7:09:00	ONCPU	ONCPU	UPDATE	EMPTY	EMPTY	ap03vcpy3y80m	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	1rmkpa642gu15	2
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	d44mr6xk59667	2
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	HASH	GROUP BY	6kvc5haumzw1h	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	3pgwxcuv6yps3	3
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	b8qz88ga7wf9b	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	1vbjy32uddng8	1
17/12/2020 7:09:00	User I/O	direct path read	PL/SQL EXECUTE	EMPTY	EMPTY	bmypn29wt6wfw	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	8fbn3unprftrv	1
17/12/2020 7:09:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	2xc3tmaa39vzv	1
17/12/2020 7:09:00	Other	oracle thread bootstrap	EMPTY	EMPTY	EMPTY		2
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	1tx0s08apznw7	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	04uf57gt3mhx5	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	cunbc14u1q10q	1
17/12/2020 7:09:00	ONCPU	ONCPU	DELETE	DELETE STATEMENT	EMPTY	cg1j28mh9sn83	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	bm9nubgb6mtcr	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	9ac7scq121506	56
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	0wtjkqrngc6rm	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	6a3wnb306c231	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	0m0nusa57sftq	7
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	1ghpa1dc731gx	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	fv4x5k3bncdx7	9
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	3qbd0bhsc7x95	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	6nwu46y99cjm2	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	70jm43c40px0s	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	cqrubw5y9w9sn	2
17/12/2020 7:09:00	User I/O	db file sequential read	UPDATE	UPDATE	EMPTY	338df5zbgy928	1
17/12/2020 7:09:00	User I/O	db file sequential read	INSERT	EMPTY	EMPTY	59c0zgmyvndt3	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	36000zgyxk68d	2
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	NESTED LOOPS	EMPTY	0m0nusa57sftq	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	NESTED LOOPS	EMPTY	6kvc5haumzw1h	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	4997t5gs1phhy	1
17/12/2020 7:09:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	btkpv7ckyxafy	1
17/12/2020 7:09:00	User I/O	db file sequential read	EMPTY	EMPTY	EMPTY		1
17/12/2020 7:09:00	Concurrency	buffer busy waits	UPDATE	EMPTY	EMPTY	8sdyvqnrhtmw7	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	53tqwsywxgzm1	27
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	cdprwm9dxwvcx	21
17/12/2020 7:09:00	ONCPU	ONCPU	INSERT	TABLE ACCESS	BY INDEX ROWID BATCHED	bb46rzh6jfqxa	20
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	fvpyypqv17xqf	6
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	dm68vv6q19gx0	1
17/12/2020 7:09:00	Application	enq: TX - row lock contention	SELECT	FOR UPDATE	EMPTY	37mw4zb4ymwrj	6
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	fxfnvy9xfpuuw	3
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	bh9db2f3g3ayb	2
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	c9dvbc0r6f2yw	2
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	5m0ybfzxvqs5k	9
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	6vmju1kc9jdhd	2
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	HASH JOIN	RIGHT OUTER	fgg0su12atubs	2
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	cd7g9tha7a6qx	2
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	agw7swg3stcta	3
17/12/2020 7:09:00	User I/O	db file sequential read	INSERT	LOAD TABLE CONVENTIONAL	EMPTY	5t6jwshgx56hx	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	0qwttskbw7d1s	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	895trds9qgn1q	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	gh1435xu5hrgu	2
17/12/2020 7:09:00	User I/O	direct path read	PL/SQL EXECUTE	EMPTY	EMPTY	7dd1yy6c3pqpb	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	b2chg1asyashv	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	5zus6pwgv75up	2
17/12/2020 7:09:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	9zvc158pftppj	9
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	0wwjgqry2xbqx	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	cz2pmzabazp91	15
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	829s6jwww4vqv	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	fz4bx05s0shch	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	6sy3rzfamk3rb	1
17/12/2020 7:09:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	98a5w7fufg9x9	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	FULL SCAN	69jmxfn75u71d	2
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	90jkyx1j44cmx	1
17/12/2020 7:09:00	User I/O	flashback log file sync	EMPTY	EMPTY	EMPTY		1
17/12/2020 7:09:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	g9wq32gam7mj8	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	d44mr6xk59667	2
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	67qd9sy0wuq9y	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	bbvq9yjvng68y	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	FOR UPDATE	EMPTY	3qnghhrz9njv8	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	b7szd1xxc5agn	3
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	54avczczjw7r3	1
17/12/2020 7:09:00	User I/O	flashback log file sync	PL/SQL EXECUTE	EMPTY	EMPTY	bmypn29wt6wfw	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	0mrdm8pkcupjb	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	dbsqbr0gp25ty	4
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	52npjpgjadu5c	4
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	2s1cthqrcyqm5	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	52pvs05du8qb9	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	4997t5gs1phhy	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	7q5vaxt4x0qfv	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	3djstut85ypax	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	agz48sxhnkr09	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SORT	ORDER BY STOPKEY	gh1435xu5hrgu	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	a3hcwhg7f9bb5	1
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	bj3au4yvp0y49	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	g1npwx5ur2m59	1
17/12/2020 7:09:00	Other	LGWR any worker group	EMPTY	EMPTY	EMPTY		50
17/12/2020 7:09:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	3n6c27rf4jt9v	3
17/12/2020 7:09:00	User I/O	direct path write	PL/SQL EXECUTE	EMPTY	EMPTY	bmypn29wt6wfw	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	fgg0su12atubs	9
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	1kc71ckqh7y80	2
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	2sxas70y9dm5v	1
17/12/2020 7:09:00	User I/O	direct path write temp	PL/SQL EXECUTE	EMPTY	EMPTY	52npjpgjadu5c	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	6wgrvrfzmq33m	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	69jmxfn75u71d	3
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	7zbcwusc01zpu	1
17/12/2020 7:09:00	System I/O	flashback log file write	EMPTY	EMPTY	EMPTY		1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	FILTER	EMPTY	fgg0su12atubs	14
17/12/2020 7:09:00	User I/O	direct path write temp	PL/SQL EXECUTE	EMPTY	EMPTY	dnyg1qx6sbvk2	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	2k9r6p6fdq6n4	4
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	c0sn22zswy8sa	1
17/12/2020 7:09:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	d8bymqr2amcc9	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	90z07gbma6aqm	2
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	2jfqzrxhrm93b	1
17/12/2020 7:09:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	6nwu46y99cjm2	4
17/12/2020 7:09:00	System I/O	db file parallel write	EMPTY	EMPTY	EMPTY		28
17/12/2020 7:09:00	Other	LGWR worker group ordering	EMPTY	EMPTY	EMPTY		6
